point_1_x,point_1_y,point_1_z,point_2_x,point_2_y,point_2_z,point_3_x,point_3_y,point_3_z,point_4_x,point_4_y,point_4_z,point_5_x,point_5_y,point_5_z,point_6_x,point_6_y,point_6_z,point_7_x,point_7_y,point_7_z,point_8_x,point_8_y,point_8_z,point_9_x,point_9_y,point_9_z,point_10_x,point_10_y,point_10_z,point_11_x,point_11_y,point_11_z,point_12_x,point_12_y,point_12_z,point_13_x,point_13_y,point_13_z,point_14_x,point_14_y,point_14_z,point_15_x,point_15_y,point_15_z,point_16_x,point_16_y,point_16_z,point_17_x,point_17_y,point_17_z,point_18_x,point_18_y,point_18_z,point_19_x,point_19_y,point_19_z,point_20_x,point_20_y,point_20_z,point_21_x,point_21_y,point_21_z,label
0.741768479347229,0.6175519824028015,-2.917837775839871e-07,0.6914936304092407,0.6297775506973267,-0.0462868809700012,0.6374871134757996,0.5924926996231079,-0.0644463971257209,0.626846194267273,0.5127314329147339,-0.0768418759107589,0.6392638087272644,0.444030612707138,-0.0802787467837333,0.5740964412689209,0.543301522731781,-0.0158378798514604,0.5730643272399902,0.4943853616714477,-0.0608037039637565,0.6090806722640991,0.5322273373603821,-0.0834899842739105,0.6255984902381897,0.5500193238258362,-0.0922043472528457,0.603251576423645,0.4992079436779022,-0.0067897122353315,0.6104509234428406,0.4486234188079834,-0.052198726683855,0.6484794616699219,0.5028079748153687,-0.060299314558506,0.647997260093689,0.512538492679596,-0.0539984367787838,0.6391660571098328,0.4676462113857269,-0.0079842405393719,0.65782231092453,0.4264678359031677,-0.0529996566474437,0.6833231449127197,0.4852783381938934,-0.0481454282999038,0.6731653213500977,0.5000007152557373,-0.0325052142143249,0.6780239939689636,0.445150226354599,-0.0137370340526103,0.6917687654495239,0.4134519696235657,-0.0431910306215286,0.7050678133964539,0.4565671980381012,-0.0420302562415599,0.6932279467582703,0.4766645729541778,-0.0325704999268054,fist
0.7691270709037781,0.6506125926971436,-5.978301942377584e-07,0.7059630751609802,0.6683224439620972,-0.0195505507290363,0.6320227384567261,0.6388368010520935,-0.027681553736329,0.5909944176673889,0.5764694213867188,-0.0389340631663799,0.5959112048149109,0.5117030739784241,-0.0424804911017417,0.6007969975471497,0.5532345771789551,0.0120253954082727,0.554713785648346,0.5182402729988098,-0.0257787927985191,0.5943241119384766,0.5697762966156006,-0.0395619384944438,0.6149380207061768,0.5764602422714233,-0.0417866893112659,0.629552960395813,0.5170022249221802,0.0058950204402208,0.5921139717102051,0.4840946495532989,-0.0330787450075149,0.6343124508857727,0.5549733638763428,-0.0325887948274612,0.6454134583473206,0.5505490303039551,-0.0189762972295284,0.666429877281189,0.489395409822464,-0.0090733272954821,0.6412534117698669,0.4732471704483032,-0.0477967076003551,0.6760457754135132,0.5453333258628845,-0.0319501496851444,0.68398517370224,0.5392972230911255,-0.0084147630259394,0.7082641124725342,0.4654045403003692,-0.0267547983676195,0.6836060881614685,0.4584459066390991,-0.0415034294128418,0.7009499669075012,0.5111228823661804,-0.0260225664824247,0.709418535232544,0.5118342638015747,-0.0081094922497868,fist
0.7490689754486084,0.671532928943634,-5.86325029416912e-07,0.6701821088790894,0.6746796369552612,-0.0164076890796422,0.5999940633773804,0.6475788354873657,-0.0301716104149818,0.5569909811019897,0.6091920733451843,-0.0477278642356395,0.5589641332626343,0.5535615086555481,-0.0577618330717086,0.5871908664703369,0.5045841932296753,0.0113189797848463,0.5319125652313232,0.5325981378555298,-0.0249753519892692,0.5683509111404419,0.5903480648994446,-0.0419338196516037,0.5899696350097656,0.5835970640182495,-0.0493065305054187,0.6174798607826233,0.4791851043701172,0.0023331160191446,0.564245879650116,0.5179468393325806,-0.034947358071804,0.6043834090232849,0.5864195823669434,-0.0348276756703853,0.624421238899231,0.5688937902450562,-0.0249730683863163,0.6542330980300903,0.4694029688835144,-0.0149283930659294,0.6011399626731873,0.5094512104988098,-0.0527659654617309,0.635442852973938,0.5803578495979309,-0.0363677591085433,0.6577957272529602,0.5665406584739685,-0.0149095514789223,0.6933697462081909,0.4750683307647705,-0.0349744595587253,0.6464199423789978,0.5126654505729675,-0.0546128377318382,0.6622992753982544,0.5623076558113098,-0.0436500497162342,0.6822107434272766,0.554320752620697,-0.0289196856319904,fist
0.7772268652915955,0.6427199840545654,-3.97944404539885e-07,0.6953577995300293,0.624853253364563,-0.0137133449316024,0.6308213472366333,0.5965061187744141,-0.0338094606995582,0.5820627212524414,0.598508894443512,-0.0533253103494644,0.5783068537712097,0.6121149659156799,-0.0687549710273742,0.6457249522209167,0.4566919803619385,-0.0357140824198722,0.5671954154968262,0.5261737108230591,-0.0662318170070648,0.5928168892860413,0.5719845294952393,-0.0778512954711914,0.6181663274765015,0.5632331371307373,-0.083876684308052,0.6785434484481812,0.4812585711479187,-0.0458735264837741,0.591646671295166,0.5741389989852905,-0.0774410441517829,0.620853066444397,0.6056126952171326,-0.0766612589359283,0.6436219215393066,0.5872249603271484,-0.0734979435801506,0.7060827612876892,0.5244016051292419,-0.0581724941730499,0.6241630911827087,0.6199542880058289,-0.0845312625169754,0.6510400772094727,0.6438895463943481,-0.0702102705836296,0.6725186705589294,0.6217412948608398,-0.0575390420854091,0.7286721467971802,0.5786376595497131,-0.0719224885106086,0.6575432419776917,0.6525572538375854,-0.0862172618508338,0.675645649433136,0.6651657223701477,-0.0767110735177993,0.6962531208992004,0.6443606019020081,-0.0673792213201522,fist
0.7752261757850647,0.6248949766159058,-4.672249644954718e-07,0.740885853767395,0.5408905744552612,0.0077575575560331,0.6702384948730469,0.4860278666019439,-0.0027369298040866,0.5909466743469238,0.4953241944313049,-0.0149655798450112,0.5442124605178833,0.5177467465400696,-0.0246476978063583,0.6774852275848389,0.4062762260437011,-0.0174463186413049,0.5805948376655579,0.4383024871349334,-0.0373150408267974,0.5975366830825806,0.4811800122261047,-0.0447370931506156,0.6217353343963623,0.4824218153953552,-0.0486196056008338,0.6713286638259888,0.4527203142642975,-0.032420814037323,0.5682629942893982,0.4853895008563995,-0.0487108565866947,0.5906170606613159,0.5194480419158936,-0.043767612427473,0.6162532567977905,0.5190923810005188,-0.040772333741188,0.6633931994438171,0.5096707344055176,-0.0466503128409385,0.5708025693893433,0.5425868034362793,-0.0582920648157596,0.5969343185424805,0.5695226192474365,-0.0430043824017047,0.6219253540039062,0.5655175447463989,-0.0333999022841453,0.6555500030517578,0.570567786693573,-0.0601995401084423,0.5866472125053406,0.5901769995689392,-0.0672314092516899,0.6074157953262329,0.6089204549789429,-0.0571016743779182,0.6284730434417725,0.607389509677887,-0.0491329319775104,fist
0.7444649338722229,0.5880378484725952,-4.587831767821626e-07,0.729543149471283,0.522834300994873,0.0094474432989954,0.6969691514968872,0.4687515199184418,0.0098295994102954,0.6565743684768677,0.4531290531158447,0.0057411533780395,0.6252365112304688,0.4587573707103729,0.0036682079080492,0.7112281918525696,0.3899941742420196,0.0182412806898355,0.6275636553764343,0.4094883501529693,0.0031185871921479,0.6335067749023438,0.4602515697479248,-0.0079568587243556,0.6560488939285278,0.4802335202693939,-0.0132053885608911,0.6915739178657532,0.3936448097229004,0.0072660613805055,0.6110662817955017,0.420635849237442,-0.0053237206302583,0.623198390007019,0.4717413783073425,-0.0084270872175693,0.6463372707366943,0.4850905537605285,-0.0075821937061846,0.670558750629425,0.4096826016902923,-0.005042721517384,0.5939196348190308,0.4344778060913086,-0.0160400532186031,0.6100358366966248,0.4881416261196136,-0.0105578619986772,0.6356729865074158,0.4978024661540985,-0.0043877661228179,0.6498632431030273,0.4356560111045837,-0.0172960571944713,0.5885797739028931,0.4536688923835754,-0.0264008976519107,0.603244960308075,0.4962356090545654,-0.0210611466318368,0.6280078291893005,0.507620632648468,-0.0134413288906216,fist
0.7525385022163391,0.599373996257782,-5.390153319240198e-07,0.6813061237335205,0.5867807269096375,0.0060684289783239,0.6324636936187744,0.5476453304290771,0.0033597301226109,0.6036669015884399,0.5024853944778442,-0.0085022579878568,0.5899246335029602,0.4478846192359924,-0.0166834443807601,0.6534620523452759,0.4610485434532165,0.0362190753221511,0.605883777141571,0.4404667019844055,0.0096918446943163,0.6199173331260681,0.4915211498737335,-0.0021941887680441,0.6440157890319824,0.4990265667438507,-0.0051002292893826,0.6701622009277344,0.4467783272266388,0.0213784836232662,0.6147242188453674,0.4331775903701782,-0.0117826042696833,0.6367132067680359,0.5001827478408813,-0.0161262080073356,0.665621280670166,0.4950800538063049,-0.0073029664345085,0.6883836984634399,0.4320865571498871,0.0006922361208125,0.6292043924331665,0.4281289875507355,-0.0315476767718791,0.6513320207595825,0.4958570599555969,-0.0235952865332365,0.6824798583984375,0.4918652176856994,-0.0065345917828381,0.7091382145881653,0.4194296300411224,-0.0202245097607374,0.6527417898178101,0.4270981550216675,-0.0365925729274749,0.6628980040550232,0.4739709794521332,-0.0294889844954013,0.6910189390182495,0.4762521982192993,-0.017136663198471,fist
0.7830090522766113,0.6519323587417603,-6.07722995482618e-07,0.7136485576629639,0.6471010446548462,-0.0207761228084564,0.6501365303993225,0.5951611399650574,-0.0291798673570156,0.6231891512870789,0.5177736282348633,-0.0409438833594322,0.6343410015106201,0.455033540725708,-0.0446922443807125,0.6315767765045166,0.5208423733711243,0.0162784345448017,0.587273120880127,0.4650366306304931,-0.023604841902852,0.6227656006813049,0.5244501829147339,-0.0402414724230766,0.6425889730453491,0.5415131449699402,-0.0433579236268997,0.6657233834266663,0.4926384687423706,0.0120313931256532,0.6352279186248779,0.4424450397491455,-0.0267008636146783,0.6708067059516907,0.5208654403686523,-0.0284268297255039,0.6791075468063354,0.5215467810630798,-0.0167393162846565,0.7043387293815613,0.4715157449245453,-0.0015201815403997,0.6804531812667847,0.4292817115783691,-0.0407408513128757,0.7080773115158081,0.5096251368522644,-0.0248643085360527,0.7164885401725769,0.5134992003440857,-0.0007582484977319,0.7463216781616211,0.4535160660743713,-0.017985938116908,0.7234564423561096,0.4221030473709106,-0.0335659757256507,0.7360522150993347,0.4804671108722687,-0.0169263966381549,0.7446423172950745,0.493665337562561,0.0027489562053233,fist
0.79977947473526,0.6429909467697144,-4.429479076861753e-07,0.7358671426773071,0.6395118832588196,-0.0301749464124441,0.6709214448928833,0.5860835313796997,-0.0392747074365615,0.6472026705741882,0.5112830996513367,-0.0485059954226017,0.663539469242096,0.4529559016227722,-0.049431275576353,0.627815842628479,0.5476962924003601,0.0085082026198506,0.5932227969169617,0.4860597252845764,-0.0288899447768926,0.6383344531059265,0.5295076966285706,-0.0461978875100612,0.6547924876213074,0.5494070649147034,-0.0504676215350627,0.6612222194671631,0.5088353753089905,0.0104327611625194,0.638426661491394,0.44729945063591,-0.0267652254551649,0.6806055307388306,0.5098128318786621,-0.0316982753574848,0.681943416595459,0.5220845341682434,-0.0230754185467958,0.6984911561012268,0.4785361588001251,0.0030361120589077,0.6878654956817627,0.4289286732673645,-0.0334293097257614,0.7186381220817566,0.4961863756179809,-0.02387086302042,0.7173911929130554,0.5119593739509583,-0.0052949893288314,0.7358070611953735,0.4546062350273132,-0.0077858865261077,0.723342776298523,0.4139306545257568,-0.0214009638875722,0.741416335105896,0.4633665382862091,-0.0083092926070094,0.7451068162918091,0.483382374048233,0.0075988331809639,fist
0.8122045397758484,0.6766440868377686,-4.506672155457636e-07,0.7337867617607117,0.6914822459220886,-0.0155804306268692,0.6633809804916382,0.6531739234924316,-0.0193042587488889,0.624951958656311,0.5833027958869934,-0.0275517683476209,0.6245572566986084,0.5173627138137817,-0.0299511887133121,0.6419730186462402,0.6152725219726562,0.029325995594263,0.5950672030448914,0.5643709301948547,-0.0032677841372787,0.6332644820213318,0.5884499549865723,-0.0222982820123434,0.6596437692642212,0.605302095413208,-0.0270229764282703,0.6669349074363708,0.5788695812225342,0.0261847488582134,0.6312324404716492,0.5206347107887268,-0.0061687207780778,0.6755138635635376,0.5648113489151001,-0.0156214218586683,0.6947762966156006,0.5872417688369751,-0.0103615773841738,0.6969117522239685,0.5459612011909485,0.0149289360269904,0.6658037900924683,0.4929457902908325,-0.0175743326544761,0.7039369344711304,0.547565758228302,-0.011700764298439,0.7246551513671875,0.5781451463699341,0.0049979952163994,0.7304947972297668,0.5171246528625488,0.001511768437922,0.7000011205673218,0.4768529534339905,-0.0115637062117457,0.7210150957107544,0.5165181159973145,-0.0008316405583173,0.7378847599029541,0.5425851345062256,0.0141950575634837,fist
0.8113788962364197,0.6955080628395081,-4.757279725708941e-07,0.7575303316116333,0.7068880200386047,-0.0348619595170021,0.6947084665298462,0.6931211352348328,-0.0530945397913455,0.6783292293548584,0.6367307305335999,-0.0691419392824173,0.7080958485603333,0.5721549391746521,-0.0771140232682228,0.6452528238296509,0.5824910998344421,-0.0099557526409626,0.6331889033317566,0.5858479738235474,-0.0503088310360908,0.6736563444137573,0.6292200088500977,-0.0712284743785858,0.688739538192749,0.628423810005188,-0.0816112235188484,0.6722167134284973,0.5329490900039673,-0.0085083246231079,0.6801669597625732,0.5441330075263977,-0.0477676317095756,0.7181357741355896,0.607861340045929,-0.0520483627915382,0.7172247767448425,0.6042168140411377,-0.0458994545042514,0.7105677723884583,0.5047447681427002,-0.0161668471992015,0.7347713708877563,0.5257588624954224,-0.0539939627051353,0.7581065893173218,0.5887036919593811,-0.0456481240689754,0.748702347278595,0.5867908000946045,-0.0308876186609268,0.7558900117874146,0.4864446818828583,-0.0283822137862443,0.7777379155158997,0.5095815658569336,-0.0496208667755126,0.7881997227668762,0.560149073600769,-0.0454901084303855,0.7763094305992126,0.5672259330749512,-0.0362822748720645,fist
0.7952159643173218,0.6993410587310791,-4.694196036325593e-07,0.7463023662567139,0.7230424284934998,-0.0365811921656131,0.6922577023506165,0.7282577157020569,-0.0619151070713996,0.6769675612449646,0.6951366662979126,-0.0832779556512832,0.7100275158882141,0.6392720937728882,-0.0967781394720077,0.6326810121536255,0.5834906101226807,-0.0294621959328651,0.6375053524971008,0.6268636584281921,-0.0659013837575912,0.6741694808006287,0.6700868010520935,-0.0839661434292793,0.6849031448364258,0.6638915538787842,-0.0941577106714248,0.664915144443512,0.5347615480422974,-0.0281307734549045,0.6849547624588013,0.5972798466682434,-0.0619320534169673,0.7170355916023254,0.652233898639679,-0.0646795630455017,0.7176225185394287,0.6436704397201538,-0.0604893378913402,0.7078381776809692,0.511410653591156,-0.0334803611040115,0.7386629581451416,0.5853524208068848,-0.063484713435173,0.7576452493667603,0.6363162398338318,-0.0535110533237457,0.750924825668335,0.6260309815406799,-0.0412479303777217,0.7554988265037537,0.5027868151664734,-0.0436975620687007,0.7790077924728394,0.5676668882369995,-0.0603906959295272,0.7887844443321228,0.6100678443908691,-0.0556505732238292,0.7820544838905334,0.6067807078361511,-0.047575868666172,fist
